dataset,checkpoint,image,semantic_utility_score,detector_retention,object_retention,relevance_retention,region_preservation,psnr,ssim,lpips,compression_ratio,bandwidth_saved_percent,semantic_token_count,total_token_count,inference_latency_ms
cems_hls,mixed_domain,0d3c84ef13dd48f7b3ee33cc192ae8d06ee506a5_satellite.tif,100.0,1.0,1.0,1.0,1.0,18.141337098162793,0.8361635781014247,,509.9810409586836,99.80391427922102,3277,4096,541.0359000015887
cems_hls,mixed_regularized,0d3c84ef13dd48f7b3ee33cc192ae8d06ee506a5_satellite.tif,100.0,1.0,1.0,1.0,1.0,18.287499384800665,0.8397030187948439,,510.9863799283154,99.80430006761819,3277,4096,537.9239000030793
cems_hls,original,0f2ccb5eadc2e1044e777b907dbf798b732c0136_satellite.tif,100.0,1.0,1.0,1.0,1.0,17.853754565724472,0.8363921974485864,,542.4927701674277,99.81566574616444,3277,4096,546.8824000054155
cems_hls,cems_only,0f2ccb5eadc2e1044e777b907dbf798b732c0136_satellite.tif,100.0,1.0,1.0,1.0,1.0,17.944160672249147,0.8398513281267644,,535.7651258925216,99.81335104662998,3277,4096,557.0440999945276
cems_hls,mixed_domain,0f2ccb5eadc2e1044e777b907dbf798b732c0136_satellite.tif,100.0,1.0,1.0,1.0,1.0,18.598696641126754,0.8485000453520894,,531.8675620220108,99.81198326963234,3277,4096,522.209800001292
cems_hls,mixed_regularized,0f2ccb5eadc2e1044e777b907dbf798b732c0136_satellite.tif,95.55555555555557,1.0,0.8518518518518519,1.0,1.0,18.72510566999386,0.8515440931239069,,533.3598952487841,99.81250933770835,3277,4096,526.5097000010428
cems_hls,original,0fe3b45ae538ba84a676e2c217c8ec488da64f1b_satellite.tif,94.95729255676271,0.9976969957351685,0.85,0.9774706363677979,1.0,19.607956260108978,0.9083126062555578,,551.0444155361457,99.81852642512908,3277,4096,511.21299999795156
cems_hls,cems_only,0fe3b45ae538ba84a676e2c217c8ec488da64f1b_satellite.tif,100.0,1.0,1.0,1.0,1.0,19.81625819120067,0.9113960796365758,,542.3760746295958,99.81562608551955,3277,4096,508.7920000005397
cems_hls,mixed_domain,0fe3b45ae538ba84a676e2c217c8ec488da64f1b_satellite.tif,95.03023743629457,0.9276363253593445,1.0,0.9191884398460388,0.9541015625,19.9864275537089,0.9133604827547528,,539.514192139738,99.81464806402332,3277,4096,555.7969000001322
cems_hls,mixed_regularized,0fe3b45ae538ba84a676e2c217c8ec488da64f1b_satellite.tif,98.76911520957948,0.9846099615097046,1.0,0.9692358374595642,1.0,20.02708465649969,0.9133993838941049,,543.270428728472,99.81592960943217,3277,4096,643.4002999958466
cems_hls,original,0ff78985c905f8a6c4c4d4f9a858876d90004fef_satellite.tif,100.0,1.0,1.0,1.0,1.0,23.24675278952983,0.9705253158355075,,544.5550371155886,99.81636383251603,3277,4096,489.73400000249967
cems_hls,cems_only,0ff78985c905f8a6c4c4d4f9a858876d90004fef_satellite.tif,100.0,1.0,1.0,1.0,1.0,23.58771612433957,0.9733391693468362,,543.8629527642448,99.81613014916397,3277,4096,496.6294999976526
