bandwidth_saved_percent,compression_ratio,detector_retention,image,image_index,inference_latency_ms,keep_ratio,lpips,object_retention,psnr,region_preservation,relevance_retention,semantic_token_count,semantic_utility_score,ssim,total_token_count,variant
98.95,95.3904,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00271.png,272,573.1058,0.8,0.605331,1.0,19.4015,1.0,1.0,3277,100.0,0.7964,4096,full_detail_aware
98.95,95.6035,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00271.png,272,557.72,0.8,0.605496,1.0,19.2118,1.0,1.0,3277,100.0,0.7914,4096,without_detail_term
98.93,93.8753,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00272.png,273,595.4795,0.8,0.60308,1.0,19.9182,1.0,1.0,3277,100.0,0.8113,4096,full_detail_aware
98.93,93.4274,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00272.png,273,565.3463,0.8,0.603849,1.0,19.9617,1.0,1.0,3277,100.0,0.8121,4096,without_detail_term
98.9,90.6514,0.993733,datasets\sentinel2_500_patch\images\sentinel2_patch_00273.png,274,573.6547,0.8,0.544511,0.909091,21.1579,1.0,0.996393,3277,96.9499,0.8217,4096,full_detail_aware
98.89,90.2089,0.992661,datasets\sentinel2_500_patch\images\sentinel2_patch_00273.png,274,537.4312,0.8,0.54236,0.939394,21.4509,1.0,0.994959,3277,97.7874,0.8271,4096,without_detail_term
98.92,92.4303,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00274.png,275,564.8854,0.8,0.589764,1.0,20.5735,1.0,1.0,3277,100.0,0.8875,4096,full_detail_aware
98.92,92.6377,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00274.png,275,571.698,0.8,0.597288,1.0,19.9927,1.0,1.0,3277,100.0,0.8778,4096,without_detail_term
98.92,92.5871,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00275.png,276,575.0005,0.8,0.53098,1.0,19.2955,1.0,1.0,3277,100.0,0.7571,4096,full_detail_aware
98.92,92.4811,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00275.png,276,581.3706,0.8,0.531331,1.0,19.2417,1.0,1.0,3277,100.0,0.7553,4096,without_detail_term
98.89,89.9701,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00276.png,277,582.8168,0.8,0.538005,0.875,19.7073,1.0,1.0,3277,96.25,0.8223,4096,full_detail_aware
98.88,89.6629,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00276.png,277,563.8838,0.8,0.539748,0.875,19.512,1.0,1.0,3277,96.25,0.8178,4096,without_detail_term
98.93,93.2454,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00277.png,278,592.1628,0.8,0.547353,1.0,19.4536,1.0,1.0,3277,100.0,0.8734,4096,full_detail_aware
98.93,93.3673,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00277.png,278,615.3954,0.8,0.546736,1.0,19.3954,1.0,1.0,3277,100.0,0.8721,4096,without_detail_term
98.98,97.6305,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00278.png,279,576.9161,0.8,0.666828,1.0,10.7478,1.0,1.0,3277,100.0,0.061,4096,full_detail_aware
98.98,97.9094,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00278.png,279,569.8253,0.8,0.668531,1.0,10.6996,1.0,1.0,3277,100.0,0.045,4096,without_detail_term
98.91,91.4316,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00279.png,280,563.3811,0.8,0.528288,0.789474,20.3982,1.0,1.0,3277,93.6842,0.8048,4096,full_detail_aware
98.91,91.5893,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00279.png,280,594.771,0.8,0.527604,0.789474,20.3444,1.0,1.0,3277,93.6842,0.8049,4096,without_detail_term
98.92,92.7038,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00280.png,281,563.0176,0.8,0.599657,0.909091,19.5885,1.0,1.0,3277,97.2727,0.8528,4096,full_detail_aware
98.92,92.6693,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00280.png,281,545.1449,0.8,0.601389,0.909091,19.621,1.0,1.0,3277,97.2727,0.8547,4096,without_detail_term
98.94,94.4958,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00281.png,282,600.4443,0.8,0.658828,1.0,13.6828,1.0,1.0,3277,100.0,0.4622,4096,full_detail_aware
98.94,94.6554,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00281.png,282,581.0069,0.8,0.664147,1.0,13.4735,1.0,1.0,3277,100.0,0.4479,4096,without_detail_term
98.87,88.7739,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00282.png,283,621.8661,0.8,0.569805,1.0,21.1048,1.0,1.0,3277,100.0,0.9223,4096,full_detail_aware
98.87,88.7046,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00282.png,283,556.9738,0.8,0.571764,1.0,21.0624,1.0,1.0,3277,100.0,0.9216,4096,without_detail_term
98.95,94.9409,0.817409,datasets\sentinel2_500_patch\images\sentinel2_patch_00283.png,284,562.9828,0.8,0.578768,1.0,21.2083,1.0,0.840971,3277,89.5158,0.8124,4096,full_detail_aware
98.94,94.4229,0.867561,datasets\sentinel2_500_patch\images\sentinel2_patch_00283.png,284,545.5548,0.8,0.581293,1.0,21.5503,1.0,0.893624,3277,92.5749,0.8183,4096,without_detail_term
98.94,94.1388,0.87769,datasets\sentinel2_500_patch\images\sentinel2_patch_00284.png,285,557.2015,0.8,0.562179,0.666667,22.768,0.936275,0.854034,3277,81.551,0.9008,4096,full_detail_aware
98.94,94.1184,0.93554,datasets\sentinel2_500_patch\images\sentinel2_patch_00284.png,285,556.1388,0.8,0.562686,0.666667,22.7628,0.955882,0.90412,3277,85.0628,0.901,4096,without_detail_term
98.9,90.7076,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00285.png,286,594.319,0.8,0.553615,0.806452,20.7277,1.0,1.0,3277,94.1935,0.9394,4096,full_detail_aware
98.89,90.4748,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00285.png,286,584.026,0.8,0.554539,0.806452,20.7109,1.0,1.0,3277,94.1935,0.9393,4096,without_detail_term
98.91,91.8882,0.919104,datasets\sentinel2_500_patch\images\sentinel2_patch_00286.png,287,612.9331,0.8,0.595888,0.923077,20.5399,0.893555,0.915974,3277,91.7115,0.9307,4096,full_detail_aware
98.91,91.7802,0.918723,datasets\sentinel2_500_patch\images\sentinel2_patch_00286.png,287,596.4759,0.8,0.596066,1.0,20.5265,0.891602,0.915405,3277,93.973,0.9305,4096,without_detail_term
98.92,92.7191,0.814014,datasets\sentinel2_500_patch\images\sentinel2_patch_00287.png,288,556.8418,0.8,0.56057,1.0,22.4538,0.877551,0.826075,3277,87.8576,0.8497,4096,full_detail_aware
98.92,92.6997,0.831345,datasets\sentinel2_500_patch\images\sentinel2_patch_00287.png,288,581.7932,0.8,0.564334,1.0,22.4199,0.931973,0.844435,3277,89.4622,0.8479,4096,without_detail_term
98.9,90.8225,0.954088,datasets\sentinel2_500_patch\images\sentinel2_patch_00288.png,289,567.6733,0.8,0.568462,1.0,21.5888,0.901099,0.90729,3277,95.3203,0.9102,4096,full_detail_aware
98.9,90.8045,0.966979,datasets\sentinel2_500_patch\images\sentinel2_patch_00288.png,289,579.6924,0.8,0.568257,1.0,21.6497,0.919414,0.919566,3277,96.2646,0.9112,4096,without_detail_term
98.88,89.0969,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00289.png,290,572.8302,0.8,0.6895,1.0,11.6509,0.152344,1.0,3277,91.5234,0.3633,4096,full_detail_aware
98.88,89.4429,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00289.png,290,571.9431,0.8,0.698266,1.0,11.4375,0.12207,1.0,3277,91.2207,0.3314,4096,without_detail_term
98.94,94.5579,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00290.png,291,577.1096,0.8,0.615688,1.0,12.3664,1.0,1.0,3277,100.0,0.1309,4096,full_detail_aware
98.95,94.8056,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00290.png,291,555.4259,0.8,0.623279,1.0,12.1593,1.0,1.0,3277,100.0,0.1141,4096,without_detail_term
98.98,97.6991,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00291.png,292,565.1692,0.8,0.68189,1.0,13.4375,1.0,1.0,3277,100.0,0.3545,4096,full_detail_aware
98.97,97.5118,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00291.png,292,574.564,0.8,0.684343,1.0,13.3909,1.0,1.0,3277,100.0,0.3461,4096,without_detail_term
99.0,99.7031,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00292.png,293,562.4288,0.8,0.609598,0.555556,19.5941,1.0,1.0,3277,86.6667,0.8179,4096,full_detail_aware
98.99,99.3821,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00292.png,293,548.967,0.8,0.614604,0.703704,19.7253,1.0,1.0,3277,91.1111,0.8214,4096,without_detail_term
98.99,98.7189,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00293.png,294,588.4672,0.8,0.637972,0.511628,14.5496,1.0,1.0,3277,85.3488,0.4892,4096,full_detail_aware
98.99,98.7189,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00293.png,294,597.8968,0.8,0.643645,0.511628,14.3908,1.0,1.0,3277,85.3488,0.4694,4096,without_detail_term
98.95,94.9236,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00294.png,295,597.5924,0.8,0.61275,1.0,18.8008,1.0,1.0,3277,100.0,0.8072,4096,full_detail_aware
98.95,94.9417,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00294.png,295,595.1159,0.8,0.619268,1.0,18.5733,1.0,1.0,3277,100.0,0.7984,4096,without_detail_term
98.94,94.5795,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00295.png,296,609.0975,0.8,0.65051,1.0,14.1779,1.0,1.0,3277,100.0,0.3822,4096,full_detail_aware
98.94,94.5233,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00295.png,296,585.7583,0.8,0.652227,1.0,14.137,1.0,1.0,3277,100.0,0.373,4096,without_detail_term
98.94,94.3727,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00296.png,297,596.9073,0.8,0.628101,1.0,11.957,1.0,1.0,3277,100.0,0.106,4096,full_detail_aware
98.94,94.5738,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00296.png,297,587.9851,0.8,0.62818,1.0,11.7787,1.0,1.0,3277,100.0,0.0859,4096,without_detail_term
98.97,96.689,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00297.png,298,592.3734,0.8,0.623525,1.0,12.7586,1.0,1.0,3277,100.0,0.3613,4096,full_detail_aware
98.97,96.7069,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00297.png,298,587.1691,0.8,0.62738,1.0,12.6208,1.0,1.0,3277,100.0,0.3483,4096,without_detail_term
98.87,88.767,0.923862,datasets\sentinel2_500_patch\images\sentinel2_patch_00298.png,299,567.2221,0.8,0.533334,0.916667,19.6115,0.99707,0.939198,3277,93.2091,0.8666,4096,full_detail_aware
98.88,89.0073,0.943246,datasets\sentinel2_500_patch\images\sentinel2_patch_00298.png,299,559.5007,0.8,0.533966,1.0,19.5008,1.0,0.957444,3277,96.8787,0.8649,4096,without_detail_term
98.9,90.8811,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00299.png,300,596.3787,0.8,0.680207,1.0,10.2118,0.804688,1.0,3277,98.0469,0.1295,4096,full_detail_aware
98.9,90.8094,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00299.png,300,550.4576,0.8,0.677101,1.0,10.1196,0.788086,1.0,3277,97.8809,0.1131,4096,without_detail_term
98.92,92.8385,0.855476,datasets\sentinel2_500_patch\images\sentinel2_patch_00300.png,301,579.2431,0.8,0.585233,0.689655,19.0533,0.847656,0.860839,3277,80.602,0.8541,4096,full_detail_aware
98.92,92.7482,0.881815,datasets\sentinel2_500_patch\images\sentinel2_patch_00300.png,301,542.6674,0.8,0.588779,0.724138,18.9131,0.914062,0.885663,3277,83.8506,0.8529,4096,without_detail_term
98.9,90.5573,0.934557,datasets\sentinel2_500_patch\images\sentinel2_patch_00301.png,302,608.4179,0.8,0.532004,0.864865,18.7957,1.0,0.941136,3277,92.151,0.8694,4096,full_detail_aware
98.9,90.836,0.951825,datasets\sentinel2_500_patch\images\sentinel2_patch_00301.png,302,563.2944,0.8,0.532259,0.918919,18.9416,1.0,0.958314,3277,94.8069,0.8723,4096,without_detail_term
98.86,87.7192,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00302.png,303,582.3393,0.8,0.541444,1.0,20.0491,1.0,1.0,3277,100.0,0.865,4096,full_detail_aware
98.86,87.8718,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00302.png,303,560.5363,0.8,0.546475,1.0,19.8788,1.0,1.0,3277,100.0,0.8625,4096,without_detail_term
98.87,88.5016,0.920434,datasets\sentinel2_500_patch\images\sentinel2_patch_00303.png,304,565.465,0.8,0.665415,1.0,10.8762,0.015625,0.987389,3277,86.7214,0.209,4096,full_detail_aware
98.88,88.897,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00303.png,304,585.6104,0.8,0.664328,1.0,10.7698,0.074219,1.0,3277,90.7422,0.1921,4096,without_detail_term
98.86,88.0372,0.871143,datasets\sentinel2_500_patch\images\sentinel2_patch_00304.png,305,557.6988,0.8,0.589662,0.52,18.9954,0.710938,0.869959,3277,74.9543,0.888,4096,full_detail_aware
98.87,88.566,0.868437,datasets\sentinel2_500_patch\images\sentinel2_patch_00304.png,305,555.4221,0.8,0.589326,0.52,19.2348,0.703125,0.866813,3277,74.705,0.8946,4096,without_detail_term
98.88,89.3115,0.94434,datasets\sentinel2_500_patch\images\sentinel2_patch_00305.png,306,571.4133,0.8,0.530433,0.411765,19.107,0.865234,0.948467,3277,77.7482,0.8729,4096,full_detail_aware
98.88,89.5988,0.971502,datasets\sentinel2_500_patch\images\sentinel2_patch_00305.png,306,557.8073,0.8,0.531941,0.470588,19.1219,0.914062,0.97496,3277,81.6176,0.8719,4096,without_detail_term
98.98,98.2614,0.824667,datasets\sentinel2_500_patch\images\sentinel2_patch_00306.png,307,616.2271,0.8,0.686173,0.833333,20.3915,0.511719,0.826018,3277,79.6242,0.9103,4096,full_detail_aware
98.99,98.676,0.826238,datasets\sentinel2_500_patch\images\sentinel2_patch_00306.png,307,613.1042,0.8,0.687177,0.875,20.3843,0.503906,0.828198,3277,80.9026,0.909,4096,without_detail_term
99.01,101.4508,0.767737,datasets\sentinel2_500_patch\images\sentinel2_patch_00307.png,308,571.7247,0.8,0.665331,1.0,19.4236,0.483398,0.737406,3277,80.2916,0.8858,4096,full_detail_aware
99.02,101.5768,0.756432,datasets\sentinel2_500_patch\images\sentinel2_patch_00307.png,308,574.3348,0.8,0.667859,1.0,19.4245,0.478516,0.737773,3277,79.7979,0.8844,4096,without_detail_term
99.03,102.9458,0.649846,datasets\sentinel2_500_patch\images\sentinel2_patch_00308.png,309,567.2376,0.8,0.648428,1.0,19.1455,0.208008,0.636931,3277,70.8125,0.8594,4096,full_detail_aware
99.03,102.9676,0.649364,datasets\sentinel2_500_patch\images\sentinel2_patch_00308.png,309,562.5927,0.8,0.648069,1.0,19.143,0.204102,0.636649,3277,70.7486,0.8564,4096,without_detail_term
99.03,103.5578,0.775914,datasets\sentinel2_500_patch\images\sentinel2_patch_00309.png,310,575.9403,0.8,0.656769,1.0,18.945,0.487305,0.782123,3277,81.5521,0.8736,4096,full_detail_aware
99.03,103.264,0.769653,datasets\sentinel2_500_patch\images\sentinel2_patch_00309.png,310,536.5875,0.8,0.656034,1.0,19.0005,0.453125,0.776257,3277,80.8425,0.8742,4096,without_detail_term
99.05,105.1176,0.930613,datasets\sentinel2_500_patch\images\sentinel2_patch_00310.png,311,578.8029,0.8,0.689229,1.0,18.6958,1.0,0.931614,3277,95.8568,0.8498,4096,full_detail_aware
99.04,104.5124,0.908247,datasets\sentinel2_500_patch\images\sentinel2_patch_00310.png,311,585.0653,0.8,0.689472,1.0,18.8549,0.961914,0.893675,3277,93.8225,0.8519,4096,without_detail_term
98.99,99.399,0.774894,datasets\sentinel2_500_patch\images\sentinel2_patch_00311.png,312,635.0755,0.8,0.677602,1.0,20.035,0.371094,0.754169,3277,79.7901,0.887,4096,full_detail_aware
99.0,99.9616,0.849142,datasets\sentinel2_500_patch\images\sentinel2_patch_00311.png,312,580.9013,0.8,0.680876,1.0,20.0374,0.458984,0.826761,3277,85.0908,0.8852,4096,without_detail_term
98.99,99.4405,0.80022,datasets\sentinel2_500_patch\images\sentinel2_patch_00312.png,313,590.131,0.8,0.671813,0.9375,19.9344,0.416992,0.788316,3277,80.07,0.897,4096,full_detail_aware
99.0,99.9936,0.79307,datasets\sentinel2_500_patch\images\sentinel2_patch_00312.png,313,586.9901,0.8,0.673584,1.0,20.0076,0.394531,0.780729,3277,81.2827,0.8963,4096,without_detail_term
98.97,97.519,0.954394,datasets\sentinel2_500_patch\images\sentinel2_patch_00313.png,314,547.99,0.8,0.677516,1.0,20.0367,0.998047,0.94971,3277,97.1505,0.9153,4096,full_detail_aware
98.97,97.5585,0.95802,datasets\sentinel2_500_patch\images\sentinel2_patch_00313.png,314,583.7759,0.8,0.677788,0.913043,20.1359,0.963867,0.95062,3277,94.3632,0.9156,4096,without_detail_term
98.91,91.823,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00314.png,315,571.848,0.8,0.596402,1.0,20.9936,1.0,1.0,3277,100.0,0.8444,4096,full_detail_aware
98.91,91.6265,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00314.png,315,559.8022,0.8,0.598929,1.0,21.3299,1.0,1.0,3277,100.0,0.8495,4096,without_detail_term
98.89,89.8218,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00315.png,316,581.9739,0.8,0.581116,0.954545,20.9276,0.982143,1.0,3277,98.4578,0.81,4096,full_detail_aware
98.89,90.1879,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00315.png,316,581.183,0.8,0.583724,0.863636,20.8867,0.989796,1.0,3277,95.8071,0.8096,4096,without_detail_term
98.88,89.2599,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00316.png,317,601.6741,0.8,0.564629,1.0,19.6263,1.0,1.0,3277,100.0,0.7468,4096,full_detail_aware
98.88,89.3992,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00316.png,317,577.9686,0.8,0.565351,1.0,19.5333,0.972603,1.0,3277,99.726,0.7431,4096,without_detail_term
98.88,89.6102,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00317.png,318,580.1179,0.8,0.556909,1.0,20.3963,0.716216,1.0,3277,97.1622,0.7847,4096,full_detail_aware
98.88,89.3574,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00317.png,318,584.8202,0.8,0.559308,1.0,20.2111,0.711149,1.0,3277,97.1115,0.779,4096,without_detail_term
98.85,86.8839,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00318.png,319,592.5424,0.8,0.576362,1.0,21.3797,0.995763,1.0,3277,99.9576,0.7971,4096,full_detail_aware
98.85,86.7106,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00318.png,319,593.9338,0.8,0.576915,1.0,21.3666,1.0,1.0,3277,100.0,0.7962,4096,without_detail_term
98.88,89.4046,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00319.png,320,571.951,0.8,0.572209,1.0,23.7467,1.0,1.0,3277,100.0,0.8531,4096,full_detail_aware
98.87,88.849,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00319.png,320,578.217,0.8,0.573324,1.0,23.8948,1.0,1.0,3277,100.0,0.8553,4096,without_detail_term
98.88,89.4089,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00320.png,321,587.0013,0.8,0.594189,1.0,22.1109,1.0,1.0,3277,100.0,0.8437,4096,full_detail_aware
98.88,89.5475,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00320.png,321,571.0169,0.8,0.594471,1.0,22.4824,1.0,1.0,3277,100.0,0.8504,4096,without_detail_term
98.89,90.0446,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00321.png,322,553.8526,0.8,0.572833,1.0,22.0599,1.0,1.0,3277,100.0,0.8589,4096,full_detail_aware
98.89,89.8876,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00321.png,322,568.964,0.8,0.571627,1.0,22.5966,1.0,1.0,3277,100.0,0.8684,4096,without_detail_term
98.95,95.6909,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00322.png,323,563.6781,0.8,0.660031,1.0,14.3468,1.0,1.0,3277,100.0,0.3142,4096,full_detail_aware
98.95,95.6529,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00322.png,323,590.7107,0.8,0.661383,1.0,14.0656,1.0,1.0,3277,100.0,0.285,4096,without_detail_term
98.94,93.9032,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00323.png,324,586.3033,0.8,0.653785,0.73913,16.274,1.0,1.0,3277,92.1739,0.6409,4096,full_detail_aware
98.93,93.7405,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00323.png,324,568.5178,0.8,0.659776,1.0,16.0889,1.0,1.0,3277,100.0,0.6222,4096,without_detail_term
98.92,92.647,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00324.png,325,580.9806,0.8,0.639955,0.615385,20.349,1.0,1.0,3277,88.4615,0.8241,4096,full_detail_aware
98.92,92.5751,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00324.png,325,559.612,0.8,0.643183,0.615385,20.0521,1.0,1.0,3277,88.4615,0.8149,4096,without_detail_term
98.93,93.6256,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00325.png,326,542.3022,0.8,0.654834,0.823529,18.9291,1.0,1.0,3277,94.7059,0.7293,4096,full_detail_aware
98.94,93.9372,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00325.png,326,583.5967,0.8,0.657496,0.764706,18.7006,1.0,1.0,3277,92.9412,0.7198,4096,without_detail_term
98.94,94.5412,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00326.png,327,586.6945,0.8,0.653353,0.969697,14.8984,1.0,1.0,3277,99.0909,0.5351,4096,full_detail_aware
98.95,94.7963,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00326.png,327,587.5073,0.8,0.654865,0.939394,14.7722,1.0,1.0,3277,98.1818,0.523,4096,without_detail_term
98.88,89.409,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00327.png,328,584.1645,0.8,0.64857,1.0,12.5132,1.0,1.0,3277,100.0,0.4196,4096,full_detail_aware
98.88,89.5089,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00327.png,328,555.5443,0.8,0.64935,1.0,12.4418,1.0,1.0,3277,100.0,0.4146,4096,without_detail_term
98.91,92.1353,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00328.png,329,572.3768,0.8,0.658086,1.0,13.8078,1.0,1.0,3277,100.0,0.3548,4096,full_detail_aware
98.91,92.0808,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00328.png,329,566.8907,0.8,0.663561,1.0,13.7391,1.0,1.0,3277,100.0,0.343,4096,without_detail_term
98.93,93.3445,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00329.png,330,651.7326,0.8,0.65644,1.0,13.6303,1.0,1.0,3277,100.0,0.3985,4096,full_detail_aware
98.93,93.5951,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00329.png,330,632.4501,0.8,0.662112,1.0,13.5406,1.0,1.0,3277,100.0,0.3832,4096,without_detail_term
98.88,89.4096,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00330.png,331,635.1033,0.8,0.684457,1.0,12.6439,1.0,1.0,3277,100.0,0.3042,4096,full_detail_aware
98.88,89.2658,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00330.png,331,598.7378,0.8,0.689694,1.0,12.4734,0.833008,1.0,3277,98.3301,0.2743,4096,without_detail_term
98.85,86.8889,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00331.png,332,586.48,0.8,0.697669,1.0,11.4658,0.899414,1.0,3277,98.9941,0.1964,4096,full_detail_aware
98.86,87.5878,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00331.png,332,624.0815,0.8,0.700903,1.0,11.1555,0.793945,1.0,3277,97.9395,0.1277,4096,without_detail_term
98.84,86.0655,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00332.png,333,588.9154,0.8,0.602727,0.71875,21.9217,1.0,1.0,3277,91.5625,0.9018,4096,full_detail_aware
98.85,86.6073,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00332.png,333,605.4418,0.8,0.602036,0.65625,21.8697,1.0,1.0,3277,89.6875,0.9003,4096,without_detail_term
98.85,86.6267,0.836301,datasets\sentinel2_500_patch\images\sentinel2_patch_00333.png,334,626.4461,0.8,0.598264,0.611111,21.1775,0.775391,0.839811,3277,76.3355,0.8563,4096,full_detail_aware
98.85,86.7287,0.84706,datasets\sentinel2_500_patch\images\sentinel2_patch_00333.png,334,566.2603,0.8,0.602767,0.611111,21.193,0.796875,0.849706,3277,77.1786,0.8554,4096,without_detail_term
98.87,88.2641,0.884017,datasets\sentinel2_500_patch\images\sentinel2_patch_00334.png,335,590.6968,0.8,0.574205,0.647059,20.8835,0.913086,0.883482,3277,81.5729,0.9098,4096,full_detail_aware
98.87,88.3171,0.888316,datasets\sentinel2_500_patch\images\sentinel2_patch_00334.png,335,570.6895,0.8,0.569596,0.617647,21.1178,0.920898,0.887768,3277,81.0264,0.9147,4096,without_detail_term
98.81,84.0219,0.930887,datasets\sentinel2_500_patch\images\sentinel2_patch_00335.png,336,597.3749,0.8,0.574993,0.766667,19.1208,0.908203,0.930016,3277,87.9178,0.9081,4096,full_detail_aware
98.81,84.1181,0.933638,datasets\sentinel2_500_patch\images\sentinel2_patch_00335.png,336,617.4604,0.8,0.570204,0.733333,19.2071,0.917969,0.932705,3277,87.1793,0.909,4096,without_detail_term
98.84,86.3803,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00336.png,337,636.5406,0.8,0.571011,0.5625,21.0831,1.0,1.0,3277,86.875,0.9063,4096,full_detail_aware
98.85,86.6043,0.985978,datasets\sentinel2_500_patch\images\sentinel2_patch_00336.png,337,583.948,0.8,0.574064,0.53125,21.0234,1.0,0.992572,3277,85.228,0.9058,4096,without_detail_term
98.86,87.8799,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00337.png,338,577.7675,0.8,0.673261,1.0,12.3228,1.0,1.0,3277,100.0,0.346,4096,full_detail_aware
98.87,88.3487,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00337.png,338,608.0039,0.8,0.681871,1.0,12.1677,1.0,1.0,3277,100.0,0.3193,4096,without_detail_term
98.88,89.2163,0.837982,datasets\sentinel2_500_patch\images\sentinel2_patch_00338.png,339,577.7843,0.8,0.596378,0.896552,19.9483,0.850586,0.838856,3277,85.6988,0.8915,4096,full_detail_aware
98.88,89.6822,0.838079,datasets\sentinel2_500_patch\images\sentinel2_patch_00338.png,339,620.1118,0.8,0.594829,0.965517,20.0497,0.84082,0.840856,3277,87.714,0.8937,4096,without_detail_term
98.92,92.8039,0.754411,datasets\sentinel2_500_patch\images\sentinel2_patch_00339.png,340,579.0314,0.8,0.564233,0.56,22.2119,0.725532,0.74441,3277,69.12,0.9269,4096,full_detail_aware
